,Entity,Label,Abstracts,ClCy-Trips-Raw,ClCy
0,http://yago-knowledge.org/resource/David_Bowie,David Bowie,"David Robert Jones (8 January 1947 – 10 January 2016), known professionally as David Bowie (/ˈboʊi/ BOH-ee), was an English singer-songwriter and actor. A leading figure in the music industry, he is regarded as one of the most influential musicians of the 20th century. Bowie was acclaimed by critics and musicians, particularly for his innovative work during the 1970s. His career was marked by reinvention and visual presentation, and his music and stagecraft had a significant impact on popular music. Bowie developed an interest in music from an early age. He studied art, music and design before embarking on a professional career as a musician in 1963. ""Space Oddity"", released in 1969, was his first top-five entry on the UK Singles Chart. After a period of experimentation, he re-emerged in 1972 during the glam rock era with his flamboyant and androgynous alter ego Ziggy Stardust. The character was spearheaded by the success of Bowie's single ""Starman"" and album The Rise and Fall of Ziggy Stardust and the Spiders from Mars, which won him widespread popularity. In 1975, Bowie's style shifted towards a sound he characterised as ""plastic soul"", initially alienating many of his UK fans but garnering him his first major US crossover success with the number-one single ""Fame"" and the album Young Americans. In 1976, Bowie starred in the cult film The Man Who Fell to Earth and released Station to Station. In 1977, he again changed direction with the electronic-inflected album Low, the first of three collaborations with Brian Eno that came to be known as the ""Berlin Trilogy"". ""Heroes"" (1977) and Lodger (1979) followed; each album reached the UK top five and received lasting critical praise. After uneven commercial success in the late 1970s, Bowie had three number-one hits: the 1980 single ""Ashes to Ashes"", its album Scary Monsters (and Super Creeps), and ""Under Pressure"" (a 1981 collaboration with Queen). He achieved massive commercial success in the 1980s starting with Let's Dance (1983). Between 1988 and 1992, he fronted the hard rock band Tin Machine before resuming his solo career in 1993. Throughout the 1990s and 2000s, Bowie continued to experiment with musical styles, including industrial and jungle. He also continued acting; his roles included Major Jack Celliers in Merry Christmas, Mr. Lawrence (1983), Jareth the Goblin King in Labyrinth (1986), Pontius Pilate in The Last Temptation of Christ (1988), and Nikola Tesla in The Prestige (2006), among other film and television appearances and cameos. He stopped touring after 2004 and his last live performance was at a charity event in 2006. In 2013, Bowie returned from a decade-long recording hiatus with The Next Day. He remained musically active until his death from liver cancer at his home in New York City. He died two days after both his 69th birthday and the release of his final album, Blackstar (2016). During his lifetime, his record sales, estimated at over 100 million records worldwide, made him one of the best-selling musicians of all time. In the UK, he was awarded ten platinum, eleven gold and eight silver album certifications, and released 11 number-one albums. In the US, he received five platinum and nine gold certifications. He was inducted into the Rock and Roll Hall of Fame in 1996. Rolling Stone ranked him among the greatest artists in history. As of 2022, Bowie was the best-selling vinyl artist of the 21st century.","[['is', January], [was acclaimed, particularly for his innovative work during the 1970s], [was acclaimed, by critics and musicians], [developed, an interest], [studied, design], [studied, music], [studied, art], [re, After a period of experimentation], [starred, The Man], [changed, direction], [had, hits], [achieved, massive commercial success], [fronted, the hard rock band], [continued, experiment], [continued, acting], [stopped, touring], [returned, with The Next Day], [returned, from a decade-long recording hiatus], [returned, In 2013], [remained, musically active], [died, two days after both his 69th birthday and the release of his final album, Blackstar (2016)], [was awarded, album certifications], [was awarded, platinum], [was awarded, gold], [received, platinum], [received, gold certifications], [was inducted, into the Rock and Roll Hall of Fame], [was inducted, in 1996], [was, the best-selling vinyl artist]]","[['in', 'January'], ['for', 'his_innovative_work'], ['musicCritics', 'critics'], ['critics', 'musicians'], ['developed', 'interest'], ['studied', 'music'], ['studied', 'art'], ['outOf', 'period'], ['periodOf', 'experimentation'], ['starred', 'The_Man'], ['changed', 'direction'], ['achieved', 'massive_commercial_success'], ['fronted', 'hard_rock_band'], ['continuedContinued', 'experiment'], ['returnedWith', 'The_Next_Day'], ['returnedFrom', 'decade-long_recording_hiatus'], ['liveAlbum', 'both_his_69th_birthday'], ['soloAlbum', 'release'], ['album', 'his_final_album'], ['tributeAlbum', 'Blackstar'], ['awarded', 'album_certifications'], ['awarded', 'platinum'], ['awarded', 'gold'], ['received', 'platinum'], ['received', 'gold_certifications'], ['memberOf', 'Rock_and_Roll_Hall'], ['hallOf', 'Fame'], ['type', 'best-selling_vinyl_artist']]"
1,http://yago-knowledge.org/resource/Kanye_West,Kanye West,"Ye (/jeɪ/ YAY; born Kanye Omari West /ˈkɑːnjeɪ/ KAHN-yay; June 8, 1977) is an American rapper, songwriter, record producer and fashion designer. He is widely regarded as one of the most influential hip hop artists and producers. Born in Atlanta and raised in Chicago, West initially gained recognition as a producer for Roc-A-Fella Records in the early 2000s, producing singles for several artists and developing the ""chipmunk soul"" sampling style. Intent on pursuing a solo career as a rapper, he released his debut studio album, The College Dropout (2004), to critical and commercial success. He founded the record label GOOD Music later that year. West explored diverse musical elements like orchestras, synthesizers, and autotune on the albums Late Registration (2005), Graduation (2007), and 808s & Heartbreak (2008). His fifth and sixth albums My Beautiful Dark Twisted Fantasy (2010) and Yeezus (2013) were also met with critical and commercial success. West further diversified his musical styles on The Life of Pablo (2016) and Ye (2018) and explored Christian and gospel music on Jesus Is King (2019). His tenth album Donda (2021) was released to continued commercial success but mixed critical reception. He released its sequel Donda 2 (2022) a few months later, exclusively through a tie-in audio speaker service. West's discography also includes the two full-length collaborative albums Watch the Throne (2011) with Jay-Z and Kids See Ghosts (2018) with Kid Cudi. One of the world's best-selling music artists, with over 160 million records sold, West has won 22 Grammy Awards and 75 nominations, the joint tenth-most of all time, and the joint-most Grammy awards of any rapper along with Jay-Z. Among his other awards are the Billboard Artist Achievement Award, a joint-record three Brit Awards for Best International Male Solo Artist and the Michael Jackson Video Vanguard Award. Six of West's albums were included on Rolling Stone's 2020 500 Greatest Albums of All Time list with the same publication naming him one of the 100 Greatest Songwriters of All Time. He holds the joint record (with Bob Dylan) for most albums (4) topping the annual Pazz & Jop critic poll, and has the 5th most appearances on the Billboard Hot 100 (133 entries). Time named him one of the 100 most influential people in the world in 2005 and 2015. As a fashion designer, he has collaborated with Nike, Louis Vuitton, Gap, and A.P.C. on clothing and footwear and led the Yeezy collaboration with Adidas. He is also the founder and head of the creative content company Donda. Forbes estimated his net worth at $400 million as of 2022, making him among the wealthiest musicians in the world. West's outspoken views have received significant media coverage; he has been a frequent source of controversy due to his conduct on social media and at awards shows and public settings, as well as his comments on the music and fashion industries, U.S. politics, race, and slavery. His Christian faith, high-profile marriage to Kim Kardashian, and mental health have also been topics of media attention. In 2020, West launched an unsuccessful independent presidential campaign that primarily advocated for a consistent life ethic. In 2022, he was widely condemned and lost many sponsors and partnerships—including his collaborations with Adidas, Gap, and Balenciaga—after making a series of antisemitic statements. In November 2022, he announced his 2024 presidential campaign, appearing publicly with white supremacist Nick Fuentes. He later publicly praised Adolf Hitler, denied the Holocaust, and identified as a Nazi.","[['is', /jeɪ/ YAY], [regarded, as one of the most influential hip hop artists and producers], [regarded, widely], [Born, in Atlanta], [released, his debut studio album], [founded, the record label], [explored, diverse musical elements], [diversified, his musical styles], [diversified, Ye], [released, its sequel], [holds, the joint record], [has collaborated, with Nike, Louis Vuitton, Gap, and A.P.C. on clothing and footwear], [has collaborated, As a fashion designer], [is, the founder], [is, head], [launched, an unsuccessful independent presidential campaign], [condemned, widely], [condemned, In 2022], [condemned, after making a series of antisemitic statements], [announced, his 2024 presidential campaign], [praised, Adolf Hitler]]","[['type', '/jeɪ/_YAY'], ['namedArtists', 'most_influential_hip_hop_artists'], ['recordingArtists', 'producers'], ['bornIn', 'Atlanta'], ['released', 'debut_studio_album'], ['founded', 'record_label'], ['explored', 'diverse_musical_elements'], ['diversified', 'musical_styles'], ['diversified', 'Ye'], ['released', 'its_sequel'], ['holds', 'joint_record'], ['clothing', 'Nike'], ['clothing', 'Louis_Vuitton'], ['clothing', 'Gap'], ['createdClothing', 'A.P.C.'], ['clothing', 'footwear'], ['worksAs', 'fashion_designer'], ['type', 'founder'], ['the', 'head'], ['launched', 'unsuccessful_independent_presidential_campaign'], ['partOf', 'series'], ['criticismOf', 'antisemitic_statements'], ['announced', '2024_presidential_campaign'], ['praised', 'Adolf_Hitler']]"
2,http://yago-knowledge.org/resource/Eminem,Eminem,"Marshall Bruce Mathers III (born October 17, 1972), known professionally as Eminem (/ˌɛmɪˈnɛm/; stylized as EMINƎM), is an American rapper and record producer. He is credited with popularizing hip hop in middle America and is critically acclaimed as one of the greatest rappers of all time. Eminem's global success and acclaimed works are widely regarded as having broken racial barriers for the acceptance of white rappers in popular music. While much of his transgressive work during the late 1990s and early 2000s made him widely controversial, he came to be a representation of popular angst of the American underclass and has been cited as an influence for many artists of various genres. After the release of his debut album Infinite (1996) and the extended play Slim Shady EP (1997), Eminem signed with Dr. Dre's Aftermath Entertainment and subsequently achieved mainstream popularity in 1999 with The Slim Shady LP. His next two releases, The Marshall Mathers LP (2000) and The Eminem Show (2002), were worldwide successes and were both nominated for the Grammy Award for Album of the Year. After the release of his next album, Encore (2004), Eminem went on hiatus in 2005, largely due to a prescription drug addiction. He returned to the music industry four years later with the release of Relapse (2009) and Recovery was released the following year. Recovery was the best-selling album worldwide of 2010, making it Eminem's second album, after The Eminem Show in 2002, to be the best-selling album of the year worldwide. In the following years, he released the US number one albums The Marshall Mathers LP 2 (2013), Revival (2017), Kamikaze (2018) and Music to Be Murdered By (2020). Eminem made his debut in the film industry with the musical drama film 8 Mile (2002), playing a fictionalized version of himself, and his track ""Lose Yourself"" from its soundtrack won the Academy Award for Best Original Song, making him the first hip hop artist ever to win the award. Eminem has made cameo appearances in the films The Wash (2001), Funny People (2009) and The Interview (2014) and the television series Entourage (2010). He has also developed other ventures, including Shady Records, a joint venture with manager Paul Rosenberg, which helped launch the careers of artists such as 50 Cent, D12 and Obie Trice, among others. He has also established his own channel, Shade 45, on Sirius XM Radio. In addition to his solo career, Eminem was a member of the hip hop group D12. He is also known for collaborations with fellow Detroit-based rapper Royce da 5'9""; the two are collectively known as Bad Meets Evil. Eminem is among the best-selling music artists of all time, with estimated worldwide sales of over 220 million records. He was the best-selling music artist in the United States of the 2000s and the best-selling male music artist in the United States of the 2010s, third overall. Billboard named him the ""Artist of the Decade (2000–2009)"". He has had ten number-one albums on the Billboard 200—which all consecutively debuted at number one on the chart, making him the first artist to achieve this—and five number-one singles on the Billboard Hot 100. The Marshall Mathers LP, The Eminem Show, Curtain Call: The Hits (2005), ""Lose Yourself"", ""Love the Way You Lie"" and ""Not Afraid"" have all been certified Diamond or higher by the Recording Industry Association of America (RIAA). Rolling Stone has included him in its lists of the 100 Greatest Artists of All Time and the 100 Greatest Songwriters of All Time. He has won numerous awards, including 15 Grammy Awards, eight American Music Awards, 17 Billboard Music Awards, an Academy Award, a Primetime Emmy Award and an MTV Europe Music Global Icon Award. In November 2022, Eminem was inducted into the Rock and Roll Hall of Fame.","[[is, an American rapper and record producer], [is credited, with popularizing hip hop in middle America], [signed, After the release of his debut album Infinite (1996) and the extended play Slim Shady EP (1997)], [signed, with Dr. Dre's Aftermath Entertainment], [went, After the release of his next album, Encore (2004)], [went, on hiatus], [went, in 2005], [returned, four years later], [returned, to the music industry], [returned, with the release of Relapse (2009) and], [released, the US number one albums], [made, his debut], [has made, cameo appearances], [developed, other ventures], [established, his own channel], [was, a member], [known, for collaborations with fellow Detroit-based rapper Royce da 5'9], [known, also], [is, among the best-selling music artists of all time], [is, with estimated worldwide sales of over 220 million records], [was, the best-selling music artist], [was, the best-selling male music artist in the United States of the 2010s, third overall], [has had, one albums], [has won, numerous awards], [was inducted, into the Rock and Roll Hall of Fame], [was inducted, In November 2022]]","[['type', 'American_rapper_and_record_producer'], ['specializesIn', 'hip_hop'], ['livesIn', 'middle_America'], ['extendedPlay', 'release'], ['willPlay', 'his_debut_album'], ['extendedPlay', 'Infinite'], ['wouldPlay', 'extended_play'], ['extendedPlay', 'Slim_Shady_EP'], ['signedWith', ""Dr._Dre's_Aftermath_Entertainment""], ['album', 'release'], ['namedAlbum', 'his_next_album'], ['releasedAlbum', 'Encore'], ['wentOn', 'hiatus'], ['returnedTo', 'music_industry'], ['spokeOf', 'release'], ['diedOf', 'Relapse'], ['released', 'US_number_one_albums'], ['made', 'debut'], ['made', 'cameo_appearances'], ['developed', 'other_ventures'], ['established', 'own_channel'], ['not', 'member'], ['knownFor', 'collaborations'], ['oneOf', 'best-selling_music_artists'], ['artistOf', 'all_time'], ['isOf', 'estimated_worldwide_sales'], ['salesOf', 'over_220_million_records'], ['type', 'best-selling_music_artist'], ['in', 'best-selling_male_music_artist'], ['performedIn', 'United_States'], ['had', 'one_albums'], ['won', 'numerous_awards'], ['memberOf', 'Rock_and_Roll_Hall'], ['hallOf', 'Fame'], ['inductedIn', 'November']]"
3,http://yago-knowledge.org/resource/Jennifer_Aniston,Jennifer Aniston,"Jennifer Joanna Aniston (born February 11, 1969) is an American actress and film producer. She is the recipient of various accolades, including a Primetime Emmy Award, a Golden Globe Award and two Screen Actors Guild Awards. Since her career progressed in the 1990s, she has become one of the world's highest-paid actresses. The daughter of actors John Aniston and Nancy Dow, she began working as an actress at an early age with an uncredited role in the 1988 film Mac and Me; her first major film role came in the 1993 horror comedy Leprechaun. She rose to international fame for her role as Rachel Green on the television sitcom Friends (1994–2004), for which she earned Primetime Emmy, Golden Globe, and Screen Actors Guild awards. She has since starred in commercially successful comedy films such as Bruce Almighty (2003), The Break-Up (2006), Marley & Me (2008), Just Go with It (2011), Horrible Bosses (2011), and We're the Millers (2013), each of which grossed over $200 million in worldwide box office receipts. Some of her most critically acclaimed film roles include Office Space (1999), The Good Girl (2002), Friends with Money (2006), Cake (2014), and Dumplin' (2018). She returned to television in 2019, producing and starring in the Apple TV+ drama series The Morning Show, for which she won another Screen Actors Guild Award. Aniston has been included in numerous magazines' lists of the world's most beautiful women. Her net worth is estimated as $300 million. With a box office gross of over $1.6 billion worldwide, Aniston has been referred as one of few performers to have influenced several generations of viewers. She is the recipient of a star on the Hollywood Walk of Fame and is the co-founder of the production company Echo Films, established in 2008. She has been married twice: first to actor Brad Pitt, to whom she was married for five years, and later to actor Justin Theroux, whom she married in 2015 and separated from in 2017.","[[is, film producer], [is, an American actress], [is, the recipient], [began, working], [rose, to international fame], [rose, for her role as Rachel Green on the television sitcom Friends (1994–2004), for which she earned Primetime Emmy, Golden Globe], [starred, in commercially successful comedy films such as Bruce Almighty (2003), The Break-Up (2006), Marley & Me (2008)], [starred, since], [returned, in 2019], [returned, to television], [been included, in numerous magazines' lists of the world's most beautiful women], [been referred, as one of few performers], [been referred, With a box office gross of over $1.6 billion worldwide], [is, the recipient], [been married, actor]]","[['type', 'film_producer'], ['type', 'American_actress'], ['type', 'recipient'], ['roseTo', 'international_fame'], ['wonEmmy', 'role'], ['Emmy', 'Rachel_Green'], ['wonEmmy', 'television_sitcom'], ['wonEmmy', 'Friends'], ['wonEmmy', 'which'], ['Emmy', 'she'], ['daytimeEmmy', 'Primetime_Emmy'], ['Emmy', 'Golden_Globe'], ['andMarley', 'commercially_successful_comedy_films'], ['asMarley', 'Bruce_Almighty'], ['asMarley', 'The_Break-Up'], ['asMarley', 'Marley'], ['asMarley', 'Me'], ['returnedTo', 'television'], ['outOf', ""numerous_magazines'_lists""], ['listOf', ""world's_most_beautiful_women""], ['oneOf', 'few_performers'], ['with', 'box_office_gross'], ['been', 'actor']]"
4,http://yago-knowledge.org/resource/George_W._Bush,George W. Bush,"George Walker Bush (born July 6, 1946) is an American politician who served as the 43rd president of the United States from 2001 to 2009. A member of the Republican Party, Bush family, and son of the 41st president George H. W. Bush, he previously served as the 46th governor of Texas from 1995 to 2000. While in his twenties, Bush flew warplanes in the Texas Air National Guard. After graduating from Harvard Business School in 1975, he worked in the oil industry. In 1978, Bush unsuccessfully ran for the House of Representatives. He later co-owned the Texas Rangers of Major League Baseball before he was elected governor of Texas in 1994. As governor, Bush successfully sponsored legislation for tort reform, increased education funding, set higher standards for schools, and reformed the criminal justice system. He also helped make Texas the leading producer of wind powered electricity in the nation. In the 2000 presidential election, Bush defeated Democratic incumbent Vice President Al Gore after a narrow and contested win that involved a Supreme Court decision to stop a recount in Florida. Upon taking office, Bush signed a major tax cut program and education reform bill, the No Child Left Behind Act. He pushed for socially conservative efforts such as the Partial-Birth Abortion Ban Act and faith-based initiatives. A decisive event that reshaped his administration was the terrorist attacks on September 11, 2001, resulting in the start of the war on terror and the creation of the Department of Homeland Security. Bush ordered the 2001 invasion of Afghanistan, to overthrow the Taliban, destroy al-Qaeda, and capture Osama bin Laden. He signed the Patriot Act to authorize surveillance of suspected terrorists. He also ordered the 2003 invasion of Iraq, on the belief that Saddam Hussein's regime possessed weapons of mass destruction; this led to Hussein's eventual overthrow and capture by U.S. forces. Bush also signed the Medicare Modernization Act, which created Medicare Part D. Bush was re-elected president in 2004, defeating Democrat John Kerry and winning the popular vote. During his second term, Bush reached multiple free trade agreements. He appointed John Roberts and Samuel Alito to the Supreme Court. He sought major changes to Social Security and immigration laws, but both efforts failed in Congress. Bush was widely criticized for his handling of Hurricane Katrina and the midterm dismissal of U.S. attorneys. In the midst of his unpopularity, the Democrats regained control of Congress in the 2006 elections. The Afghanistan and Iraq wars continued, and in January 2007, Bush launched a surge of troops in Iraq. By December, the U.S. entered the Great Recession, prompting the Bush administration to obtain congressional approval for multiple economic programs intended to preserve the country's financial system, including the Troubled Asset Relief Program. After finishing his second term, Bush returned to Texas, where his presidential library opened in 2013. At various points in his presidency, Bush was among both the most popular and unpopular presidents in U.S. history. He received the highest recorded approval ratings in the wake of the September 11 attacks, but also one of the lowest such ratings during the 2007–2008 financial crisis. Although public favorability of Bush has improved since he left office, his presidency has generally been rated as below-average by scholars.","[[is, an American politician], [served, as the 46th governor of Texas], [served, from 1995 to 2000], [served, previously], [flew, warplanes], [worked, in the oil industry], [worked, After graduating from Harvard Business School in 1975], [ran, for the House of Representatives], [ran, unsuccessfully], [ran, In 1978], [co, later], [sponsored, legislation], [helped, make], [defeated, incumbent Vice President Al Gore], [signed, a major tax cut program and education reform bill], [pushed, for socially conservative efforts such as the Partial-Birth Abortion Ban Act and faith-based initiatives], [signed, the Patriot Act], [ordered, the 2003 invasion], [reached, multiple free trade agreements], [appointed, John Roberts], [appointed, Samuel Alito], [sought, major changes], [criticized, for his handling of Hurricane Katrina and the midterm dismissal of U.S. attorneys], [criticized, widely], [returned, After finishing his second term], [returned, to Texas, where his presidential library opened in 2013], [was, among both the most popular and unpopular presidents in U.S. history], [was, At various points in his presidency], [received, the highest recorded approval ratings]]","[['type', 'American_politician'], ['sonOf', '46th_governor'], ['governorOf', 'Texas'], ['flew', 'warplanes'], ['workedIn', 'oil_industry'], ['graduatedFrom', 'Harvard_Business_School'], ['speakerOf', 'House'], ['houseOf', 'Representatives'], ['sponsoredLegislation', 'legislation'], ['againDefeated', 'incumbent_Vice_President_Al_Gore'], ['signed', 'major_tax_cut_program_and_education_reform_bill'], ['educationAct', 'socially_conservative_efforts'], ['authorizationAct', 'Partial-Birth_Abortion_Ban_Act'], ['educationAct', 'faith-based_initiatives'], ['signed', 'Patriot_Act'], ['ordered', '2003_invasion'], ['reached', 'multiple_free_trade_agreements'], ['appointed', 'John_Roberts'], ['appointed', 'Samuel_Alito'], ['sought', 'major_changes'], ['criticizedOf', 'his_handling'], ['handlingOf', 'Hurricane_Katrina'], ['criticizedOf', 'midterm_dismissal'], ['dismissalOf', 'U.S._attorneys'], ['returnedFinishing', 'his_second_term'], ['libraryOpened', 'Texas'], ['opened', 'presidential_library'], ['in', 'both_the_most_popular_and_unpopular_presidents'], ['in', 'U.S._history'], ['in', 'various_points'], ['in', 'presidency'], ['received', 'highest_recorded_approval_ratings']]"
5,http://yago-knowledge.org/resource/Prince_(musician),Prince (musician),"Prince Rogers Nelson (June 7, 1958 – April 21, 2016), more commonly known mononymously as Prince, was an American singer-songwriter, musician, and record producer. The recipient of numerous awards and nominations, he is widely regarded as one of the greatest musicians of his generation. He was known for his flamboyant, androgynous persona; his wide vocal range, which included a far-reaching falsetto and high-pitched screams; and his skill as a multi-instrumentalist, often preferring to play all or most of the instruments on his recordings. Prince produced his albums himself, pioneering the Minneapolis sound. His music incorporated a wide variety of styles, including funk, R&B, rock, new wave, soul, synth-pop, pop, jazz, and hip hop. Born and raised in Minneapolis, Prince signed a record deal with Warner Bros. Records at the age of 19, soon releasing the albums For You (1978) and Prince (1979). He went on to achieve critical success with the influential albums Dirty Mind (1980), Controversy (1981), and 1999 (1982). His sixth album, Purple Rain (1984), was recorded with his new backing band the Revolution, and was also the soundtrack to the film of the same name in which he starred. Purple Rain garnered continued success for Prince and was a major commercial achievement, spending six consecutive months atop the Billboard 200 chart. The soundtrack also won Prince the Academy Award for Best Original Song Score. After disbanding the Revolution, Prince released the album Sign o' the Times (1987), widely hailed by critics as the greatest work of his career. In the midst of a contractual dispute with Warner Bros. in 1993, he changed his stage name to the unpronounceable symbol (known to fans as the ""Love Symbol"") and was often referred to as The Artist Formerly Known as Prince (or TAFKAP) or simply The Artist. After signing with Arista Records in 1998, Prince reverted to his original name in 2000. Over the next decade, six of his albums entered the U.S. top 10 charts. In April 2016, at the age of 57, Prince died after accidentally overdosing on fentanyl at his Paisley Park home and recording studio in Chanhassen, Minnesota. He was a prolific musician who released 39 albums during his life, with a vast array of unreleased material left in a custom-built bank vault underneath his home after his death, including fully completed albums and over 50 finished music videos. He also released songs under multiple pseudonyms during his life, as well as writing songs that were made popular after being covered by other musicians, most notably ""Nothing Compares 2 U"" by Sinéad O'Connor and ""Manic Monday"" by the Bangles. Estimates of the complete number of songs written by Prince range anywhere from 500 to well over 1,000. Released posthumously, his demo albums Piano and a Microphone 1983 (2018) and Originals (2019) both received critical acclaim. Prince sold over 100 million records worldwide, ranking him among the best-selling music artists of all time. His awards included the Grammy President's Merit Award, the American Music Awards for Achievement and of Merit, the Billboard Icon Award, an Academy Award, and a Golden Globe Award. He was inducted into the Rock and Roll Hall of Fame in 2004, the UK Music Hall of Fame in 2006, and the Rhythm and Blues Music Hall of Fame in 2016, and was inducted twice into the Black Music & Entertainment Walk of Fame in 2022.","[['is', June], [was known, for his flamboyant, androgynous persona], [produced, his albums], [incorporated, a wide variety], [released, o' the Times], [changed, his stage name], [reverted, to his original name], [reverted, in 2000], [reverted, After signing with Arista Records in 1998], [died, In April 2016], [died, at the age of 57], [died, after accidentally overdosing on fentanyl at his Paisley Park home and recording studio in Chanhassen, Minnesota], [was, a prolific musician], [released, songs], [sold, records]]","[['june', 'June'], ['knownFor', 'his_flamboyant,_androgynous_persona'], ['produced', 'albums'], ['incorporated', 'wide_variety'], ['changed', 'stage_name'], ['revertedTo', 'his_original_name'], ['signedWith', 'Arista_Records'], ['diedIn', 'April'], ['diedAt', 'age'], ['Chanhassen', 'fentanyl'], ['atChanhassen', 'his_Paisley_Park_home_and_recording_studio'], ['Chanhassen', 'Minnesota'], ['type', 'prolific_musician'], ['released', 'songs'], ['neverSold', 'records']]"
6,http://yago-knowledge.org/resource/Justin_Bieber,Justin Bieber,"Justin Drew Bieber (/biːbər/ BEE-bər; born March 1, 1994) is a Canadian singer. Bieber is recognized for his genre-melding musicianship and has played an influential role in modern-day popular music. He was discovered by American record executive Scooter Braun and signed with RBMG Records in 2008, gaining recognition with the release of his debut seven-track EP My World (2009) and soon establishing himself as a teen idol. Bieber achieved commercial success with his teen pop-driven debut studio album, My World 2.0 (2010), which debuted atop the US Billboard 200, making him the youngest solo male act to top the chart in 47 years. The album spawned the internationally successful single ""Baby"", which became one of the highest certified singles of all time in the US. His second studio album, Under the Mistletoe (2011), became the first Christmas album by a male artist to debut at number one in the US. Bieber experimented with dance-pop in his third studio album, Believe (2012), and went on to become the first artist in history with five US number-one albums at age 18. Between 2013 and 2014, Bieber was involved in multiple controversies and legal issues, which had a drastic impact on his public image. In 2015, Bieber explored EDM with the release of ""Where Are Ü Now"", which won the Grammy Award for Best Dance/Electronic Recording. The song's musical direction played an instrumental role in his fourth studio album, Purpose, which produced three US number-one singles: ""Love Yourself"", ""Sorry"", and ""What Do You Mean?"". He became the first artist in history to occupy the entire top three of the UK Singles Chart. Bieber diversified on numerous collaborations between 2016 and 2017, including ""I'm the One"" and his remix to ""Despacito"" — both reaching number one on the US Billboard Hot 100 a week apart, making him the first artist in history to chart new number-one songs in consecutive weeks. ""Despacito"" was named the greatest Latin song of all time by Billboard and earned Bieber his career-first Latin Grammy Award. In 2019, he released a country collaboration with Dan + Shay, ""10,000 Hours"", which won the Grammy Award for Best Country Duo/Group Performance. In 2020, Bieber released his R&B-led fifth studio album, Changes, which debuted at number one in both the UK and US, and a standalone duet with Ariana Grande, ""Stuck with U"", which debuted atop the US Billboard Hot 100. Bieber returned to his pop roots on his sixth studio album, Justice (2021). It produced the worldwide hit ""Peaches"" and debuted atop the US Billboard 200, making him the youngest soloist to have eight US number-one albums, a record held previously by Elvis Presley since 1965. The same year, Bieber released ""Stay"" with the Kid Laroi, which became his eighth US number-one single. Bieber is one of the best-selling music artists of all time, with estimated sales of over 150 million records worldwide. He is credited with three Diamond certifications from the RIAA for ""Baby"", ""Sorry"" and ""Despacito"". He has received numerous accolades, including two Grammy Awards, one Latin Grammy Award, eight Juno Awards, two Brit Awards, one Bambi Award, 26 Billboard Music Awards, 18 American Music Awards, 22 MTV Europe Music Awards (the most wins for any artist), 23 Teen Choice Awards (the most wins for a male individual), and 33 Guinness World Records. Time named Bieber one of the 100 most influential people in the world in 2011, and he was included on Forbes' list of the top ten most powerful celebrities in 2011, 2012, and 2013.","[['is', BEE-bər], [is recognized, for his genre-melding musicianship], [was discovered, by American record executive Scooter Braun], [achieved, commercial success], [experimented, with dance-pop in his third studio album, Believe (2012)], [was involved, in multiple controversies and legal issues, which had a drastic impact on his public image], [was involved, Between 2013 and 2014], [explored, EDM], [became, the first artist], [released, a country collaboration], [released, his R&B-led fifth studio album], [returned, to his pop roots], [returned, on his sixth studio album, Justice (2021)], [produced, the worldwide hit ""Peaches], [released, Stay], [is, one], [is credited, with three Diamond certifications from the RIAA for ""Baby"", ""Sorry"" and ""Despacito""], [has received, numerous accolades], [was included, in 2011, 2012, and 2013], [was included, on Forbes' list of the top ten most powerful celebrities]]","[['type', 'BEE-bər'], ['awardsFor', 'his_genre-melding_musicianship'], ['discoveredBy', 'American_record_executive_Scooter_Braun'], ['achieved', 'commercial_success'], ['thirdAlbum', 'dance-pop'], ['theAlbum', 'his_third_studio_album'], ['album', 'Believe'], ['workedOn', 'multiple_controversies'], ['focusedOn', 'legal_issues'], ['on', 'which'], ['embarkedOn', 'drastic_impact'], ['focusedOn', 'his_public_image'], ['explored', 'EDM'], ['became', 'first_artist'], ['released', 'country_collaboration'], ['released', 'R&B-led_fifth_studio_album'], ['returnedTo', 'his_pop_roots'], ['theAlbum', 'his_sixth_studio_album'], ['tributeAlbum', 'Justice'], ['hit', 'worldwide_hit'], ['hit', 'Peaches'], ['receivedCertifications', 'three_Diamond_certifications'], ['receivedCertifications', 'RIAA'], ['diamondCertifications', 'Baby'], ['receivedCertifications', '""Despacito'], ['received', 'numerous_accolades'], ['topOf', ""Forbes'_list""], ['listOf', 'top_ten_most_powerful_celebrities']]"
